PID,Civic Address,Contact,Community,Pad Fee,Term,Source,Listing,lat,lon,Website,satellite,Streetview,Municipality,Zone Code,Zone Description,Width,Depth,Lot Size,Gross Taxes,BCA Description,2024 Assessed Land Value,2024 Assessed Total Value,Transacted,Transacted Year,Transaction Details
010-825-797,501 KAPPEL ST Sicamous BC V0E 2V1,,,,,,,,,,,,Sicamous,MHP,Mobile Home Park,-,-,267371.28,-,MOBILE HOME PARK,2571000,2682000,,,
013-867-725,5 HIGHWAY 97A Sicamous BC V0E 2V1,,,,,,,,,,,,Sicamous,MHP,Mobile Home Park,-,-,342207.36,-,MOBILE HOME PARK,1532000,1611300,,,
024-194-018,4430 HIGHWAY 16 Smithers BC,,,,,,,,,,,,Smithers,R-4,Mobile Home Park Residential Zone,-,-,1894380.84,28051.17,MOBILE HOME PARK,3687000,3953000,,,
010-374-825,2123 RIVERSIDE DR Smithers BC,,,,,,,,,,,,Smithers,R-4,Mobile Home Park Residential Zone,-,-,258354.36,7651.37,MOBILE HOME PARK,570000,1004000,,,
009-374-434,2206 CHURCH RD Sooke BC V9Z 0W1,,,,,,,,,,,,Sooke,MHP,Residential,-,-,320601.6,-,MOBILE HOME PARK,2226000,3400000,,,
032-062-222,1959 KALTASIN RD Sooke BC,,,,,,,,,,,,Sooke,MHP,Residential,-,-,208652.4,-,MOBILE HOME PARK,1526000,2153000,,,
004-441-982,7125 GRANT RD W Sooke BC V9Z 0N6,,,,,,,,,,,,Sooke,R3,Residential,-,-,41817.6,-,MOBILE HOME PARK,720000,728400,,,
026-951-100,7111 WEST COAST RD Sooke BC V9Z 0S2,,,,,,,,,,,,Sooke,MHP,Residential,-,-,318859.2,-,MOBILE HOME PARK,747000,3738000,,,
007-316-631,2615 OTTER POINT RD Sooke BC,,,,,,,,,,,,Sooke,MHP,Residential,-,-,226947.6,-,MOBILE HOME PARK,1126000,1808000,,,
006-450-679,5838 BLYTHWOOD RD Sooke BC,,,,,,,,,,,,Sooke,RU2MHP,RuralResidential,-,-,3085790.4,-,MOBILE HOME PARK,4647000,9201000,,,
000-336-858,6947 GRANT RD W Sooke BC V9Z 0P4,,,,,,,,,,,,Sooke,MHP,Residential,-,-,378100.8,-,MOBILE HOME PARK,2256000,3321000,,,
005-360-340,7021 GRANT RD W Sooke BC V9Z 0N7,,,,,,,,,,,,Sooke,MHP,Residential,-,-,274428,-,MOBILE HOME PARK,2294000,2894000,,,
000-705-161,7142 GRANT RD W Sooke BC V9Z 0N3,,,,,,,,,,,,Sooke,MHP,Residential,-,-,361548,-,MOBILE HOME PARK,1930000,2778000,,,
004-185-986,2670 SOOKE RIVER RD Sooke BC,,,,,,,,,,,,Sooke,MHP,Residential,-,-,296208,-,MOBILE HOME PARK,1767000,2449000,,,
018-263-381,7109 WEST COAST RD Sooke BC V9Z 0S3,,,,,,,,,,,,Sooke,MHP,Residential,-,-,176418,-,MOBILE HOME PARK,1096000,2087000,,,
025-559-206,2357 SOOKE RIVER RD Sooke BC V9Z 0X7,,,,,,,,,,,,Sooke,MHP,Residential,-,-,568109.52,-,MOBILE HOME PARK,3749000,5193000,,,
007-508-468,934 HUTLEY RD Spallumcheen BC V0E 1B7,,,,,,,,,,,,Spallumcheen,R5,Residential Manufactured Home Community,-,-,379407.6,-,MOBILE HOME PARK,2654000,2810000,,,
003-205-525,862 HUTLEY RD Spallumcheen BC V0E 1B7,,,,,,,,,,,,Spallumcheen,R5C2,Residential Manufactured Home CommunityHighway and Tourist Commercial,-,-,223637.04,-,MOBILE HOME PARK,325000,592000,,,
007-999-593,4137 SPALLUMCHEEN DR Spallumcheen BC V0E 1B6,,,,,,,,,,,,Spallumcheen,R5,Residential Manufactured Home Community,-,-,996652.8,-,MOBILE HOME PARK,3642000,4060000,,,
026-845-342,844 HUTLEY RD Spallumcheen BC,,,,,,,,,,,,Spallumcheen,R5,Residential Manufactured Home Community,-,-,2400156,-,MOBILE HOME PARK,3680000,4016000,,,
003-237-877,888 HUTLEY RD Spallumcheen BC,,,,,,,,,,,,Spallumcheen,R5,Residential Manufactured Home Community,-,-,337110.84,-,MOBILE HOME PARK,1125500,1220800,,,
028-005-350,100 ASPEN DR Sparwood BC,,,,,,,,,,,,Sparwood,R-MP,Mobile Home Park,-,-,1665255.24,-,MOBILE HOME PARK,784900,6534900,,,
006-770-649,9555 HIGHWAY 43 Sparwood BC,,,,,,,,,,,,Sparwood,R-MP,Mobile Home Park,-,-,625521.6,-,MOBILE HOME PARK,1405000,1721000,,,
015-853-365,100 INDUSTRIAL ROAD 1 Sparwood BC V0B 2G1,,,,,,,,,,,,Sparwood,R-MP,Mobile Home Park,-,-,1242331.2,-,MOBILE HOME PARK,4145000,4518200,,,
024-624-462,7555 HIGHWAY 43 Sparwood BC,,,,,,,,,,,,Sparwood,R-MP,Mobile Home Park,-,-,742436.64,-,MOBILE HOME PARK,1923000,2235000,,,
029-226-490,39884 GOVERNMENT RD Squamish BC,,,,,,,,,,,,Squamish,RMH-1,Residential Mobile Home Park,-,-,88557.48,7855.35,MOBILE HOME PARK,2469000,2499100,,,
014-755-092,40022 GOVERNMENT RD Squamish BC,,,,,,,,,,,,Squamish,RMH-1C-1,Residential Mobile Home ParkLocal Commercial,-,-,232174.8,22180.83,MOBILE HOME PARK,5127000,5715600,,,
008-002-517,40157 GOVERNMENT RD Squamish BC,,,,,,,,,,,,Squamish,RMH-1,Residential Mobile Home Park,-,-,522720,31761.7,MOBILE HOME PARK,9674000,9993000,,,
002-717-735,39768 GOVERNMENT RD Squamish BC V8B 0G3,,,,,,,,,,,,Squamish,RMH-1,Residential Mobile Home Park,-,-,134164.8,9126.86,MOBILE HOME PARK,2778000,2873500,,,
008-655-871,1830 MAMQUAM RD Squamish BC,,,,,,,,,,,,Squamish,RMH-1,Residential Mobile Home Park,-,-,861616.8,43934.28,MOBILE HOME PARK,13406000,13821000,,,
015-230-996,17017 SNOW AV Summerland BC V0H 1Z6,,,,,,,,,,,,Summerland,RSH,Residential Strata Housing Zone,-,-,268329.6,-,MOBILE HOME PARK,2078000,2895000,,,
008-140-481,8712 STEUART ST Summerland BC V0H 1Z6,,,,,,,,,,,,Summerland,RMH,Residential Manufactured Housing Zone,-,-,339768,-,MOBILE HOME PARK,3435000,3633000,,,
006-537-481,11619 WALTERS RD Summerland BC V0H 1Z4,,,,,,,,,,,,Summerland,RMH,Residential Manufactured Housing Zone,-,-,373831.92,-,MOBILE HOME PARK,1752000,1811100,,,
005-555-302,1840 160 ST Surrey BC V4A 4X4,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,1738479.6,382196.82,MOBILE HOME PARK,153254000,153602000,,,
010-743-529,9148 120 ST Surrey BC V3V 4B6,,,,,,,,,,,,Surrey,CTA,Tourist Accommodation Zone,-,-,215404.2,47846.03,MOBILE HOME PARK,18988000,19034300,,,
011-161-779,12662 112A AV Surrey BC V3V 8B6,,,,,,,,,,,,Surrey,CTA,Tourist Accommodation Zone,-,-,48308.04,12482.43,MOBILE HOME PARK,4790000,4805100,,,
006-161-219,6571 KING GEORGE BV Surrey BC V3W 4Z4,,,,,,,,,,,,Surrey,CTA,Tourist Accommodation Zone,-,-,208216.8,40534.81,MOBILE HOME PARK,16060000,16094800,,,
002-210-037,16039 FRASER HY Surrey BC V4N 0G2,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,130113.72,29098.86,MOBILE HOME PARK,11470000,11493300,,,
008-679-517,8266 KING GEORGE BV Surrey BC V3W 5C2,,,,,,,,,,,,Surrey,CTA,Tourist Accommodation Zone,-,-,426452.4,94239.72,MOBILE HOME PARK,37593000,37703000,,,
006-075-185,7790 KING GEORGE BV Surrey BC V3W 5Y4,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,974262.96,214405.87,MOBILE HOME PARK,85885000,86073000,,,
003-766-861,8224 134 ST Surrey BC V3W 4V1,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,63597.6,14501.8,MOBILE HOME PARK,5606000,5618400,,,
000-615-129,8257 KING GEORGE BV Surrey BC V3W 5B8,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,458120.52,101218.13,MOBILE HOME PARK,40385000,40449300,,,
000-653-047,8670 156 ST Surrey BC V3S 3S1,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,224769.6,49877.51,MOBILE HOME PARK,44463000,44505000,,,
003-765-482,8234 134 ST Surrey BC V3W 4V1,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,122403.6,28194.22,MOBILE HOME PARK,10790000,10823700,,,
008-825-122,13650 80 AV Surrey BC V3W 6J8,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,375312.96,72602.48,MOBILE HOME PARK,28949000,29002500,,,
006-318-878,8220 KING GEORGE BV Surrey BC V3W 6E1,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,571507.2,126005.17,MOBILE HOME PARK,50380000,50494000,,,
001-770-217,7850 KING GEORGE BV Surrey BC V3W 5B2,,,,,,,,,,,,Surrey,RM-M,Manufactured Home Residential Zone,-,-,601128,132466.91,MOBILE HOME PARK,52992000,53095000,,,
017-516-170,RUGGED MTN RD Tahsis BC V0P 1X0,,,,,,,,,,,,Tahsis,,,-,-,431026.2,-,MOBILE HOME PARK,187000,268000,,,
012-310-859,5016 PARK AV Terrace BC V8G 1X1,,,,,,,,,,,,Terrace,R6,,-,-,118265.4,10956.32,MOBILE HOME PARK,451000,720000,,,
011-067-942,4631 GRAHAM AV Terrace BC V8G 1A6,,,,,,,,,,,,Terrace,R6,,-,-,528818.4,39495.69,MOBILE HOME PARK,2071000,2592000,,,
007-614-802,3624 KALUM ST Terrace BC,,,,,,,,,,,,Terrace,R5,,-,-,283140,25967.13,MOBILE HOME PARK,1505000,1816000,,,
012-924-113,5220 ACKROYD ST Terrace BC V8G 1E6,,,,,,,,,,,,Terrace,,,-,-,1283713.2,3989.98,MOBILE HOME PARK,735600,843100,,,
011-353-741,7-3614 KALUM ST Terrace BC V8G 4E2,,,,,,,,,,,,Terrace,R6,,-,-,314938.8,23907.92,MOBILE HOME PARK,1116000,1267000,,,
001-373-072,911 CAMPBELL ST Tofino BC,,,,,,,,,,,,Tofino,RMH,MOBILE HOME PARK DISTRICT,-,-,267022.8,-,MOBILE HOME PARK,1514000,1617000,,,
027-782-093,CYNAMOCKA RD Ucluelet BC,,,,,,,,,,,,Ucluelet,MH,MANUFACTURED HOME PARK,-,-,435904.92,-,MOBILE HOME PARK,4637000,4944000,,,
004-229-444,1293 PENINSULA RD Ucluelet BC,,,,,,,,,,,,Ucluelet,MH,MANUFACTURED HOME PARK,-,-,72291,-,MOBILE HOME PARK,1031000,1119800,,,
004-423-194,955 13TH AV Valemount BC,,,,,,,,,,,,Valemount,RR1Ru2MHP,Rural Residential 1 (RR1)Rural 2 (Ru2)Residential - Home Park,-,-,354578.4,4516.5,MOBILE HOME PARK,604000,663900,,,
030-665-035,101 ELM ST Valemount BC,,,,,,,,,,,,Valemount,Ru2MHP,Rural 2 (Ru2)Residential - Home Park,-,-,248553.36,4443.38,MOBILE HOME PARK,646000,681700,,,
009-434-143,457 VANDERVIEW DR Vanderhoof BC V0J 3A2,,,,,,,,,,,,Vanderhoof,R-5,Manufactured Home Park,-,-,219106.8,8534.63,MOBILE HOME PARK,904000,978800,,,
011-467-649,690 DERKSEN RD Vanderhoof BC,,,,,,,,,,,,Vanderhoof,RR-1,Rural - Small Holdings,-,-,70567.2,1771.53,MOBILE HOME PARK,105000,110300,,,
012-762-920,451 VICTORIA ST E Vanderhoof BC,,,,,,,,,,,,Vanderhoof,R-1,Single Family Residential,-,-,17424,2278.44,MOBILE HOME PARK,171000,175600,,,
010-028-218,2072 SILVERMILL RD Vanderhoof BC,,,,,,,,,,,,Vanderhoof,C-2,Highway Commercial,-,-,74487.6,2305.23,MOBILE HOME PARK,143000,163900,,,
012-338-648,252 4TH ST E Vanderhoof BC,,,,,,,,,,,,Vanderhoof,R-5,Manufactured Home Park,-,-,171626.4,7597.91,MOBILE HOME PARK,645000,713300,,,
011-725-702,176 NORTHSIDE RD Vanderhoof BC V0J 3A2,,,,,,,,,,,,Vanderhoof,R-2,Attached Dwellings,-,-,139827.6,8890.19,MOBILE HOME PARK,706000,914000,,,
010-142-827,2091 HIGHWAY 16 E Vanderhoof BC V0J 3A1,,,,,,,,,,,,Vanderhoof,R-5,Manufactured Home Park,-,-,147232.8,8360.31,MOBILE HOME PARK,684000,730000,,,
012-306-860,1600 43 AV Vernon BC V1T 9G6,,,,,,,,,,,,Vernon,R72181-1973,MOBILE HOME RESIDENTIAL,-,-,261360,-,MOBILE HOME PARK,3291000,3573000,,,
004-270-622,6902 OKANAGAN LANDING RD Vernon BC V1H 1X4,,,,,,,,,,,,Vernon,R7,MOBILE HOME RESIDENTIAL,-,-,344995.2,-,MOBILE HOME PARK,3555000,3892000,,,
029-667-542,2100 55 AV Vernon BC,,,,,,,,,,,,Vernon,R7,MOBILE HOME RESIDENTIAL,-,-,397180.08,-,MOBILE HOME PARK,1248000,4551000,,,
029-894-093,5484 25 AV Vernon BC V1T 7A8,,,,,,,,,,,,Vernon,R7,MOBILE HOME RESIDENTIAL,-,-,1108602,-,MOBILE HOME PARK,10294500,11144200,,,
006-598-277,1400 46 AV Vernon BC V1T 3P2,,,,,,,,,,,,Vernon,R7,MOBILE HOME RESIDENTIAL,-,-,54885.6,-,MOBILE HOME PARK,285000,301300,,,
006-452-701,6080 OKANAGAN AV Vernon BC V1H 1L8,,,,,,,,,,,,Vernon,R7,MOBILE HOME RESIDENTIAL,-,-,122839.2,-,MOBILE HOME PARK,588000,716000,,,
027-092-704,505-4701 PLEASANT VALLEY RD Vernon BC V1T 4M7,,,,,,,,,,,,Vernon,R7,MOBILE HOME RESIDENTIAL,-,-,708024.24,-,MOBILE HOME PARK,4786000,5235000,,,
003-063-461,1699 ROSS RD West Kelowna BC V1Z 1L8,,,,,,,,,,,,West Kelowna,C5,"Campground, Cabin and Motel Commercial Zone",-,-,52272,-,MOBILE HOME PARK,1417000,1636000,,,
006-578-306,1850 SHANNON LAKE RD West Kelowna BC V4T 1V5,,,,,,,,,,,,West Kelowna,RMP,Manufactured Home Park Zone,-,-,1691434.8,-,MOBILE HOME PARK,10643000,15641000,,,
026-034-867,1375 GREEN BAY RD West Kelowna BC,,,,,,,,,,,,West Kelowna,RMP,Manufactured Home Park Zone,-,-,272293.56,-,MOBILE HOME PARK,1899000,2060000,,,
003-425-240,1699 ROSS RD West Kelowna BC V1Z 1L8,,,,,,,,,,,,West Kelowna,RMP,Manufactured Home Park Zone,-,-,464001.12,-,MOBILE HOME PARK,5371000,5836000,,,
002-878-640,910-2355 MARSHALL RD West Kelowna BC V1Z 1E9,,,,,,,,,,,,West Kelowna,RMP,Manufactured Home Park Zone,-,-,283880.52,-,MOBILE HOME PARK,2887000,3142000,,,
011-993-197,1616 BROADWAY AV S Williams Lake BC V2G 2W4,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,171190.8,4057.84,MOBILE HOME PARK,292000,427000,,,
006-801-897,1400 BROADWAY AV S Williams Lake BC V2G 0A1,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,133293.6,8988.67,MOBILE HOME PARK - ABOVE AVERAGE,382000,963000,,,
007-328-290,1406 BROADWAY AV S Williams Lake BC V2G 0A1,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,270072,6648.43,MOBILE HOME PARK,595000,696000,,,
007-217-536,1700 BROADWAY AV S Williams Lake BC V2G 2W5,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,566192.88,27336.21,MOBILE HOME PARK,2129000,2947000,,,
006-771-386,106 MAYFIELD AV Williams Lake BC V2G 2Y1,,,,,,,,,,,,Williams Lake,CS-1,Service Commercial,-,-,32670,2393,MOBILE HOME PARK - ABOVE AVERAGE,300000,309200,,,
025-753-398,1265 SOUTH LAKESIDE DR Williams Lake BC,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,277695,3373.33,MOBILE HOME PARK,310000,355400,,,
025-044-184,1400 WESTERN AV Williams Lake BC V2G 4S6,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,691732.8,23448.78,MOBILE HOME PARK,1666000,2527000,,,
011-844-353,1705 SOUTH LAKESIDE DR Williams Lake BC V2G 3A9,,,,,,,,,,,,Williams Lake,R-8,not available,-,-,15681.6,1260.92,MOBILE HOME PARK,109000,122800,,,
031-465-196,302 BROADWAY AV N Williams Lake BC,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,221720.4,7825.23,MOBILE HOME PARK,628000,834000,,,
009-482-270,770 ELEVENTH AV N Williams Lake BC V2G 2M4,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,715734.36,37128.22,MOBILE HOME PARK,3178000,3994000,,,
012-807-800,1620 BROADWAY AV S Williams Lake BC V2G 2W4,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,56628,4057.84,MOBILE HOME PARK,130000,426000,,,
015-536-432,3001 MACKENZIE AV N Williams Lake BC,,,,,,,,,,,,Williams Lake,R-5,not available,-,-,1520244,34261.53,MOBILE HOME PARK,2993000,3693000,,,
000-277-495,750 NOOTKA PL Zeballos BC V0P 2A0,,,,,,,,,,,,Zeballos,,,-,-,354578.4,-,MOBILE HOME PARK,364000,458900,,,
